period_in_session,subject,behavioral_evaluator_choice,bayes_evaluator_choice,session,subject_in_session,group,q,bluecore,blueshell,block,period_in_block,evaluator_choice,payoff,game,order,bluereport,period_in_treatment,role,urn,reporter_choice,reporter_truth,q8,lateblock,cc,hf,cl,ca,orangereport_orangecore,bluereport_bluecore,bluereport_orangecore,orangereport_bluecore,oreport_ocore_vs_breport_bcore,breport_bcore_vs_breport_ocore,breport_ocore_vs_oreport_bcore
53,247,,,11,11,11,6,0,0,4,5,38.48,.38,CL,8686,1,21,reporter,informative,lie,0,0,1,0,0,1,0,0,0,1,0,,1,0
54,247,,,11,11,11,6,1,1,4,6,58.61,.59,CL,8686,1,22,reporter,informative,lie,0,0,1,0,0,1,0,0,1,0,0,1,0,
55,247,,,11,11,11,6,1,1,4,7,60.51,.61,CL,8686,1,23,reporter,informative,lie,0,0,1,0,0,1,0,0,1,0,0,1,0,
56,247,,,11,11,11,6,0,0,4,8,40.82,.41,CL,8686,1,24,reporter,uninformative,lie,0,0,1,0,0,1,0,0,0,1,0,,1,0
57,247,,,11,11,11,6,0,0,4,9,41.32,.41,CL,8686,1,25,reporter,informative,lie,0,0,1,0,0,1,0,0,0,1,0,,1,0
58,247,,,11,11,11,6,0,0,4,10,28.88,.29,CL,8686,1,26,reporter,uninformative,lie,0,0,1,0,0,1,0,0,0,1,0,,1,0
59,247,,,11,11,11,6,0,0,4,11,41.57,.42,CL,8686,1,27,reporter,uninformative,lie,0,0,1,0,0,1,0,0,0,1,0,,1,0
60,247,,,11,11,11,6,1,1,4,12,56.01,.5600000000000001,CL,8686,1,28,reporter,informative,truth,1,0,1,0,0,1,0,0,1,0,0,1,0,
61,247,,,11,11,11,6,0,0,4,13,33.73,.34,CL,8686,1,29,reporter,uninformative,lie,0,0,1,0,0,1,0,0,0,1,0,,1,0
62,247,,,11,11,11,6,1,0,4,14,0,0,CL,8686,0,30,reporter,uninformative,truth,1,0,1,0,0,1,0,0,0,0,1,,,1
63,247,,,11,11,11,6,1,0,4,15,0,0,CL,8686,0,31,reporter,uninformative,truth,1,0,1,0,0,1,0,0,0,0,1,,,1
64,247,,,11,11,11,6,0,0,4,16,66.6699999999999,.67,CL,8686,0,32,reporter,informative,truth,1,0,1,0,0,1,0,1,0,0,0,0,,
1,248,,,11,12,12,8,1,1,1,1,57.54,.58,CL,8686,1,1,reporter,informative,lie,0,1,0,0,0,1,0,0,1,0,0,1,0,
2,248,,,11,12,12,8,0,0,1,2,35.86,.36,CL,8686,1,2,reporter,uninformative,lie,0,1,0,0,0,1,0,0,0,1,0,,1,0
3,248,,,11,12,12,8,1,0,1,3,56.62,.57,CL,8686,1,3,reporter,uninformative,lie,0,1,0,0,0,1,0,0,1,0,0,1,0,
4,248,,,11,12,12,8,1,0,1,4,55.78,.5600000000000001,CL,8686,1,4,reporter,uninformative,lie,0,1,0,0,0,1,0,0,1,0,0,1,0,
5,248,,,11,12,12,8,1,1,1,5,61.2,.61,CL,8686,1,5,reporter,informative,truth,1,1,0,0,0,1,0,0,1,0,0,1,0,
6,248,,,11,12,12,8,1,1,1,6,55.78,.5600000000000001,CL,8686,1,6,reporter,informative,truth,1,1,0,0,0,1,0,0,1,0,0,1,0,
7,248,,,11,12,12,8,1,1,1,7,54.26,.54,CL,8686,1,7,reporter,uninformative,truth,1,1,0,0,0,1,0,0,1,0,0,1,0,
8,248,,,11,12,12,8,1,0,1,8,0,0,CL,8686,0,8,reporter,uninformative,truth,1,1,0,0,0,1,0,0,0,0,1,,,1
9,248,,,11,12,12,8,0,0,1,9,26.45,.26,CL,8686,1,9,reporter,informative,lie,0,1,0,0,0,1,0,0,0,1,0,,1,0
10,248,,,11,12,12,8,0,0,1,10,40.14,.4,CL,8686,1,10,reporter,informative,lie,0,1,0,0,0,1,0,0,0,1,0,,1,0
11,248,,,11,12,12,8,1,1,1,11,57.58,.58,CL,8686,1,11,reporter,informative,lie,0,1,0,0,0,1,0,0,1,0,0,1,0,
12,248,,,11,12,12,8,1,1,1,12,58.05,.58,CL,8686,1,12,reporter,informative,lie,0,1,0,0,0,1,0,0,1,0,0,1,0,
13,248,,,11,12,12,8,1,1,1,13,56.19,.5600000000000001,CL,8686,1,13,reporter,informative,truth,1,1,0,0,0,1,0,0,1,0,0,1,0,
14,248,,,11,12,12,8,1,0,1,14,0,0,CL,8686,0,14,reporter,uninformative,truth,1,1,0,0,0,1,0,0,0,0,1,,,1
15,248,,,11,12,12,8,1,1,1,15,56.19,.5600000000000001,CL,8686,1,15,reporter,informative,truth,1,1,0,0,0,1,0,0,1,0,0,1,0,
16,248,,,11,12,12,8,0,0,1,16,66.6699999999999,.67,CL,8686,0,16,reporter,uninformative,truth,1,1,0,0,0,1,0,1,0,0,0,0,,
17,248,,,11,12,12,6,0,0,2,1,66.6699999999999,.67,CL,8686,0,1,reporter,uninformative,truth,1,0,0,0,0,1,0,1,0,0,0,0,,
18,248,,,11,12,12,6,0,1,2,2,38.16,.38,CL,8686,1,2,reporter,uninformative,truth,1,0,0,0,0,1,0,0,0,1,0,,1,0
19,248,,,11,12,12,6,0,0,2,3,31.15,.31,CL,8686,1,3,reporter,uninformative,lie,0,0,0,0,0,1,0,0,0,1,0,,1,0
20,248,,,11,12,12,6,0,0,2,4,41.8499999999999,.42,CL,8686,1,4,reporter,informative,lie,0,0,0,0,0,1,0,0,0,1,0,,1,0
21,248,,,11,12,12,6,1,0,2,5,0,0,CL,8686,0,5,reporter,uninformative,truth,1,0,0,0,0,1,0,0,0,0,1,,,1
22,248,,,11,12,12,6,1,1,2,6,58.05,.58,CL,8686,1,6,reporter,informative,truth,1,0,0,0,0,1,0,0,1,0,0,1,0,
23,248,,,11,12,12,6,1,1,2,7,59.32,.59,CL,8686,1,7,reporter,uninformative,lie,0,0,0,0,0,1,0,0,1,0,0,1,0,
24,248,,,11,12,12,6,1,1,2,8,56.7,.57,CL,8686,1,8,reporter,uninformative,lie,0,0,0,0,0,1,0,0,1,0,0,1,0,
25,248,,,11,12,12,6,1,1,2,9,58.15,.58,CL,8686,1,9,reporter,informative,lie,0,0,0,0,0,1,0,0,1,0,0,1,0,
26,248,,,11,12,12,6,0,0,2,10,66.6699999999999,.67,CL,8686,0,10,reporter,informative,truth,1,0,0,0,0,1,0,1,0,0,0,0,,
27,248,,,11,12,12,6,0,0,2,11,66.6699999999999,.67,CL,8686,0,11,reporter,informative,truth,1,0,0,0,0,1,0,1,0,0,0,0,,
28,248,,,11,12,12,6,1,1,2,12,59.75,.6,CL,8686,1,12,reporter,uninformative,truth,1,0,0,0,0,1,0,0,1,0,0,1,0,
29,248,,,11,12,12,6,1,1,2,13,57.41,.57,CL,8686,1,13,reporter,uninformative,lie,0,0,0,0,0,1,0,0,1,0,0,1,0,
30,248,,,11,12,12,6,1,1,2,14,58.08,.58,CL,8686,1,14,reporter,uninformative,lie,0,0,0,0,0,1,0,0,1,0,0,1,0,
31,248,,,11,12,12,6,1,1,2,15,56.44,.5600000000000001,CL,8686,1,15,reporter,informative,lie,0,0,0,0,0,1,0,0,1,0,0,1,0,
32,248,,,11,12,12,6,1,0,2,16,0,0,CL,8686,0,16,reporter,uninformative,truth,1,0,0,0,0,1,0,0,0,0,1,,,1
33,248,,,11,12,12,8,1,1,3,1,60.78,.61,CL,8686,1,17,reporter,uninformative,lie,0,1,1,0,0,1,0,0,1,0,0,1,0,
34,248,,,11,12,12,8,1,0,3,2,56.69,.57,CL,8686,1,18,reporter,uninformative,lie,0,1,1,0,0,1,0,0,1,0,0,1,0,
35,248,,,11,12,12,8,1,1,3,3,58.92,.59,CL,8686,1,19,reporter,uninformative,lie,0,1,1,0,0,1,0,0,1,0,0,1,0,
36,248,,,11,12,12,8,1,0,3,4,55.24,.55,CL,8686,1,20,reporter,uninformative,lie,0,1,1,0,0,1,0,0,1,0,0,1,0,
37,248,,,11,12,12,8,1,1,3,5,56.29,.5600000000000001,CL,8686,1,21,reporter,informative,lie,0,1,1,0,0,1,0,0,1,0,0,1,0,
38,248,,,11,12,12,8,1,1,3,6,58.01,.58,CL,8686,1,22,reporter,informative,lie,0,1,1,0,0,1,0,0,1,0,0,1,0,
39,248,,,11,12,12,8,1,0,3,7,55.91,.5600000000000001,CL,8686,1,23,reporter,uninformative,lie,0,1,1,0,0,1,0,0,1,0,0,1,0,
40,248,,,11,12,12,8,1,1,3,8,55.56,.5600000000000001,CL,8686,1,24,reporter,informative,lie,0,1,1,0,0,1,0,0,1,0,0,1,0,
41,248,,,11,12,12,8,1,1,3,9,55.56,.5600000000000001,CL,8686,1,25,reporter,informative,lie,0,1,1,0,0,1,0,0,1,0,0,1,0,
42,248,,,11,12,12,8,1,0,3,10,58.95,.59,CL,8686,1,26,reporter,uninformative,lie,0,1,1,0,0,1,0,0,1,0,0,1,0,
43,248,,,11,12,12,8,0,1,3,11,42.02,.42,CL,8686,1,27,reporter,uninformative,lie,0,1,1,0,0,1,0,0,0,1,0,,1,0
44,248,,,11,12,12,8,1,1,3,12,58.61,.59,CL,8686,1,28,reporter,informative,lie,0,1,1,0,0,1,0,0,1,0,0,1,0,
45,248,,,11,12,12,8,1,1,3,13,55.12,.55,CL,8686,1,29,reporter,uninformative,lie,0,1,1,0,0,1,0,0,1,0,0,1,0,
46,248,,,11,12,12,8,1,1,3,14,54.25,.54,CL,8686,1,30,reporter,uninformative,lie,0,1,1,0,0,1,0,0,1,0,0,1,0,
47,248,,,11,12,12,8,0,0,3,15,40.19,.4,CL,8686,1,31,reporter,informative,lie,0,1,1,0,0,1,0,0,0,1,0,,1,0
48,248,,,11,12,12,8,0,0,3,16,41.36,.41,CL,8686,1,32,reporter,informative,lie,0,1,1,0,0,1,0,0,0,1,0,,1,0
49,248,,,11,12,12,6,0,1,4,1,38.41,.38,CL,8686,1,17,reporter,uninformative,lie,0,0,1,0,0,1,0,0,0,1,0,,1,0
50,248,,,11,12,12,6,1,1,4,2,61.55,.62,CL,8686,1,18,reporter,informative,lie,0,0,1,0,0,1,0,0,1,0,0,1,0,
51,248,,,11,12,12,6,1,0,4,3,58.04,.58,CL,8686,1,19,reporter,uninformative,lie,0,0,1,0,0,1,0,0,1,0,0,1,0,
52,248,,,11,12,12,6,0,0,4,4,35.73,.36,CL,8686,1,20,reporter,uninformative,lie,0,0,1,0,0,1,0,0,0,1,0,,1,0
53,248,,,11,12,12,6,1,1,4,5,59.62,.6,CL,8686,1,21,reporter,uninformative,lie,0,0,1,0,0,1,0,0,1,0,0,1,0,
54,248,,,11,12,12,6,1,1,4,6,59.44,.59,CL,8686,1,22,reporter,informative,lie,0,0,1,0,0,1,0,0,1,0,0,1,0,
55,248,,,11,12,12,6,1,1,4,7,56.45,.5600000000000001,CL,8686,1,23,reporter,informative,lie,0,0,1,0,0,1,0,0,1,0,0,1,0,
56,248,,,11,12,12,6,0,1,4,8,40.74,.41,CL,8686,1,24,reporter,uninformative,lie,0,0,1,0,0,1,0,0,0,1,0,,1,0
57,248,,,11,12,12,6,1,0,4,9,56.24,.5600000000000001,CL,8686,1,25,reporter,uninformative,lie,0,0,1,0,0,1,0,0,1,0,0,1,0,
58,248,,,11,12,12,6,1,1,4,10,59.04,.59,CL,8686,1,26,reporter,informative,lie,0,0,1,0,0,1,0,0,1,0,0,1,0,
59,248,,,11,12,12,6,0,0,4,11,34.99,.35,CL,8686,1,27,reporter,informative,lie,0,0,1,0,0,1,0,0,0,1,0,,1,0
60,248,,,11,12,12,6,1,0,4,12,58.27,.58,CL,8686,1,28,reporter,uninformative,lie,0,0,1,0,0,1,0,0,1,0,0,1,0,
61,248,,,11,12,12,6,0,0,4,13,42.55,.43,CL,8686,1,29,reporter,informative,lie,0,0,1,0,0,1,0,0,0,1,0,,1,0
62,248,,,11,12,12,6,0,0,4,14,42.24,.42,CL,8686,1,30,reporter,uninformative,lie,0,0,1,0,0,1,0,0,0,1,0,,1,0
63,248,,,11,12,12,6,1,1,4,15,59.12,.59,CL,8686,1,31,reporter,informative,lie,0,0,1,0,0,1,0,0,1,0,0,1,0,
64,248,,,11,12,12,6,1,1,4,16,60.27,.6,CL,8686,1,32,reporter,informative,lie,0,0,1,0,0,1,0,0,1,0,0,1,0,
1,249,,,11,13,4,8,1,1,1,1,57.54,.58,CL,8686,1,1,evaluator,uninformative,,,1,0,0,0,1,0,0,1,0,0,1,0,
2,249,,,11,13,5,8,0,0,1,2,66.6699999999999,.67,CL,8686,0,2,evaluator,uninformative,,,1,0,0,0,1,0,1,0,0,0,0,,
3,249,,,11,13,6,8,1,1,1,3,59.56,.6,CL,8686,1,3,evaluator,informative,,,1,0,0,0,1,0,0,1,0,0,1,0,
4,249,,,11,13,10,8,1,1,1,4,59.56,.6,CL,8686,1,4,evaluator,uninformative,,,1,0,0,0,1,0,0,1,0,0,1,0,
5,249,,,11,13,10,8,1,0,1,5,58.82,.59,CL,8686,1,5,evaluator,uninformative,,,1,0,0,0,1,0,0,1,0,0,1,0,
6,249,,,11,13,3,8,0,0,1,6,35.3,.35,CL,8686,1,6,evaluator,informative,,,1,0,0,0,1,0,0,0,1,0,,1,0
7,249,,,11,13,7,8,1,1,1,7,55.83,.5600000000000001,CL,8686,1,7,evaluator,uninformative,,,1,0,0,0,1,0,0,1,0,0,1,0,
8,249,,,11,13,6,8,1,1,1,8,55.38,.55,CL,8686,1,8,evaluator,uninformative,,,1,0,0,0,1,0,0,1,0,0,1,0,
9,249,,,11,13,8,8,1,1,1,9,54.98,.55,CL,8686,1,9,evaluator,informative,,,1,0,0,0,1,0,0,1,0,0,1,0,
10,249,,,11,13,8,8,1,0,1,10,0,0,CL,8686,0,10,evaluator,uninformative,,,1,0,0,0,1,0,0,0,0,1,,,1
11,249,,,11,13,9,8,0,0,1,11,66.6699999999999,.67,CL,8686,0,11,evaluator,uninformative,,,1,0,0,0,1,0,1,0,0,0,0,,
12,249,,,11,13,12,8,1,1,1,12,58.05,.58,CL,8686,1,12,evaluator,informative,,,1,0,0,0,1,0,0,1,0,0,1,0,
13,249,,,11,13,10,8,1,1,1,13,58.05,.58,CL,8686,1,13,evaluator,informative,,,1,0,0,0,1,0,0,1,0,0,1,0,
14,249,,,11,13,6,8,0,0,1,14,66.6699999999999,.67,CL,8686,0,14,evaluator,informative,,,1,0,0,0,1,0,1,0,0,0,0,,
15,249,,,11,13,5,8,0,0,1,15,34.02,.34,CL,8686,1,15,evaluator,informative,,,1,0,0,0,1,0,0,0,1,0,,1,0
16,249,,,11,13,1,8,1,0,1,16,0,0,CL,8686,0,16,evaluator,uninformative,,,1,0,0,0,1,0,0,0,0,1,,,1
17,249,,,11,13,6,6,1,1,2,1,57.54,.58,CL,8686,1,1,evaluator,uninformative,,,0,0,0,0,1,0,0,1,0,0,1,0,
18,249,,,11,13,11,6,0,0,2,2,38.16,.38,CL,8686,1,2,evaluator,uninformative,,,0,0,0,0,1,0,0,0,1,0,,1,0
19,249,,,11,13,3,6,1,1,2,3,55.78,.5600000000000001,CL,8686,1,3,evaluator,uninformative,,,0,0,0,0,1,0,0,1,0,0,1,0,
20,249,,,11,13,12,6,0,0,2,4,41.8499999999999,.42,CL,8686,1,4,evaluator,informative,,,0,0,0,0,1,0,0,0,1,0,,1,0
21,249,,,11,13,9,6,1,1,2,5,53.42,.53,CL,8686,1,5,evaluator,uninformative,,,0,0,0,0,1,0,0,1,0,0,1,0,
22,249,,,11,13,3,6,0,0,2,6,45.9,.46,CL,8686,1,6,evaluator,uninformative,,,0,0,0,0,1,0,0,0,1,0,,1,0
23,249,,,11,13,10,6,0,0,2,7,66.6699999999999,.67,CL,8686,0,7,evaluator,informative,,,0,0,0,0,1,0,1,0,0,0,0,,
24,249,,,11,13,3,6,1,1,2,8,54.98,.55,CL,8686,1,8,evaluator,uninformative,,,0,0,0,0,1,0,0,1,0,0,1,0,
25,249,,,11,13,5,6,1,1,2,9,54.61,.55,CL,8686,1,9,evaluator,uninformative,,,0,0,0,0,1,0,0,1,0,0,1,0,
26,249,,,11,13,5,6,0,1,2,10,44.17,.44,CL,8686,1,10,evaluator,uninformative,,,0,0,0,0,1,0,0,0,1,0,,1,0
27,249,,,11,13,11,6,1,1,2,11,53.99,.54,CL,8686,1,11,evaluator,informative,,,0,0,0,0,1,0,0,1,0,0,1,0,
28,249,,,11,13,3,6,1,1,2,12,53.99,.54,CL,8686,1,12,evaluator,uninformative,,,0,0,0,0,1,0,0,1,0,0,1,0,
29,249,,,11,13,8,6,1,1,2,13,53.73,.54,CL,8686,1,13,evaluator,informative,,,0,0,0,0,1,0,0,1,0,0,1,0,
30,249,,,11,13,2,6,0,1,2,14,45.14,.45,CL,8686,1,14,evaluator,uninformative,,,0,0,0,0,1,0,0,0,1,0,,1,0
31,249,,,11,13,5,6,0,0,2,15,45.52,.46,CL,8686,1,15,evaluator,informative,,,0,0,0,0,1,0,0,0,1,0,,1,0
32,249,,,11,13,7,6,0,0,2,16,66.6699999999999,.67,CL,8686,0,16,evaluator,uninformative,,,0,0,0,0,1,0,1,0,0,0,0,,
33,249,,,11,13,1,8,1,1,3,1,58.62,.59,CL,8686,1,17,evaluator,uninformative,,,1,1,0,0,1,0,0,1,0,0,1,0,
34,249,,,11,13,11,8,0,0,3,2,36.47,.36,CL,8686,1,18,evaluator,informative,,,1,1,0,0,1,0,0,0,1,0,,1,0
35,249,,,11,13,8,8,1,0,3,3,0,0,CL,8686,0,19,evaluator,uninformative,,,1,1,0,0,1,0,0,0,0,1,,,1
36,249,,,11,13,4,8,1,1,3,4,58.08,.58,CL,8686,1,20,evaluator,uninformative,,,1,1,0,0,1,0,0,1,0,0,1,0,
37,249,,,11,13,3,8,1,1,3,5,57.8499999999999,.58,CL,8686,1,21,evaluator,informative,,,1,1,0,0,1,0,0,1,0,0,1,0,
38,249,,,11,13,7,8,1,1,3,6,57.8499999999999,.58,CL,8686,1,22,evaluator,informative,,,1,1,0,0,1,0,0,1,0,0,1,0,
39,249,,,11,13,6,8,1,1,3,7,57.8499999999999,.58,CL,8686,1,23,evaluator,uninformative,,,1,1,0,0,1,0,0,1,0,0,1,0,
40,249,,,11,13,7,8,1,0,3,8,57.61,.58,CL,8686,1,24,evaluator,uninformative,,,1,1,0,0,1,0,0,1,0,0,1,0,
41,249,,,11,13,6,8,1,1,3,9,57.39,.57,CL,8686,1,25,evaluator,informative,,,1,1,0,0,1,0,0,1,0,0,1,0,
42,249,,,11,13,9,8,0,0,3,10,38.83,.39,CL,8686,1,26,evaluator,uninformative,,,1,1,0,0,1,0,0,0,1,0,,1,0
43,249,,,11,13,6,8,1,1,3,11,57.17,.57,CL,8686,1,27,evaluator,uninformative,,,1,1,0,0,1,0,0,1,0,0,1,0,
44,249,,,11,13,1,8,1,1,3,12,56.96,.57,CL,8686,1,28,evaluator,informative,,,1,1,0,0,1,0,0,1,0,0,1,0,
45,249,,,11,13,8,8,1,1,3,13,56.96,.57,CL,8686,1,29,evaluator,informative,,,1,1,0,0,1,0,0,1,0,0,1,0,
46,249,,,11,13,3,8,1,1,3,14,56.96,.57,CL,8686,1,30,evaluator,uninformative,,,1,1,0,0,1,0,0,1,0,0,1,0,
47,249,,,11,13,12,8,0,0,3,15,40.19,.4,CL,8686,1,31,evaluator,informative,,,1,1,0,0,1,0,0,0,1,0,,1,0
48,249,,,11,13,12,8,0,0,3,16,41.36,.41,CL,8686,1,32,evaluator,informative,,,1,1,0,0,1,0,0,0,1,0,,1,0
49,249,,,11,13,4,6,1,1,4,1,54.25,.54,CL,8686,1,17,evaluator,informative,,,0,1,0,0,1,0,0,1,0,0,1,0,
50,249,,,11,13,11,6,0,0,4,2,66.6699999999999,.67,CL,8686,0,18,evaluator,uninformative,,,0,1,0,0,1,0,1,0,0,0,0,,
51,249,,,11,13,3,6,1,0,4,3,55.36,.55,CL,8686,1,19,evaluator,uninformative,,,0,1,0,0,1,0,0,1,0,0,1,0,
52,249,,,11,13,3,6,1,0,4,4,55.13,.55,CL,8686,1,20,evaluator,uninformative,,,0,1,0,0,1,0,0,1,0,0,1,0,
53,249,,,11,13,3,6,0,0,4,5,43.43,.43,CL,8686,1,21,evaluator,informative,,,0,1,0,0,1,0,0,0,1,0,,1,0
54,249,,,11,13,9,6,1,1,4,6,54.4,.54,CL,8686,1,22,evaluator,informative,,,0,1,0,0,1,0,0,1,0,0,1,0,
55,249,,,11,13,6,6,1,0,4,7,0,0,CL,8686,0,23,evaluator,uninformative,,,0,1,0,0,1,0,0,0,0,1,,,1
56,249,,,11,13,3,6,0,0,4,8,66.6699999999999,.67,CL,8686,0,24,evaluator,informative,,,0,1,0,0,1,0,1,0,0,0,0,,
57,249,,,11,13,7,6,0,0,4,9,66.6699999999999,.67,CL,8686,0,25,evaluator,uninformative,,,0,1,0,0,1,0,1,0,0,0,0,,
58,249,,,11,13,4,6,1,1,4,10,56.75,.57,CL,8686,1,26,evaluator,uninformative,,,0,1,0,0,1,0,0,1,0,0,1,0,
59,249,,,11,13,2,6,0,0,4,11,40.6,.41,CL,8686,1,27,evaluator,informative,,,0,1,0,0,1,0,0,0,1,0,,1,0
60,249,,,11,13,11,6,1,1,4,12,56.01,.5600000000000001,CL,8686,1,28,evaluator,informative,,,0,1,0,0,1,0,0,1,0,0,1,0,
61,249,,,11,13,2,6,1,0,4,13,56.01,.5600000000000001,CL,8686,1,29,evaluator,uninformative,,,0,1,0,0,1,0,0,1,0,0,1,0,
62,249,,,11,13,8,6,0,1,4,14,41.99,.42,CL,8686,1,30,evaluator,uninformative,,,0,1,0,0,1,0,0,0,1,0,,1,0
63,249,,,11,13,9,6,1,1,4,15,55.69,.5600000000000001,CL,8686,1,31,evaluator,informative,,,0,1,0,0,1,0,0,1,0,0,1,0,
64,249,,,11,13,5,6,1,1,4,16,55.69,.5600000000000001,CL,8686,1,32,evaluator,uninformative,,,0,1,0,0,1,0,0,1,0,0,1,0,
1,250,,,11,14,5,8,1,1,1,1,57.54,.58,CL,8686,1,1,evaluator,informative,,,1,0,0,0,1,0,0,1,0,0,1,0,
2,250,,,11,14,11,8,1,1,1,2,57.54,.58,CL,8686,1,2,evaluator,uninformative,,,1,0,0,0,1,0,0,1,0,0,1,0,
3,250,,,11,14,5,8,1,1,1,3,56.62,.57,CL,8686,1,3,evaluator,informative,,,1,0,0,0,1,0,0,1,0,0,1,0,
4,250,,,11,14,7,8,0,0,1,4,66.6699999999999,.67,CL,8686,0,4,evaluator,uninformative,,,1,0,0,0,1,0,1,0,0,0,0,,
5,250,,,11,14,1,8,0,0,1,5,66.6699999999999,.67,CL,8686,0,5,evaluator,uninformative,,,1,0,0,0,1,0,1,0,0,0,0,,
6,250,,,11,14,4,8,1,0,1,6,61.2,.61,CL,8686,1,6,evaluator,uninformative,,,1,0,0,0,1,0,0,1,0,0,1,0,
7,250,,,11,14,8,8,0,1,1,7,28.36,.28,CL,8686,1,7,evaluator,uninformative,,,1,0,0,0,1,0,0,0,1,0,,1,0
8,250,,,11,14,11,8,1,1,1,8,60.01,.6,CL,8686,1,8,evaluator,informative,,,1,0,0,0,1,0,0,1,0,0,1,0,
9,250,,,11,14,3,8,1,1,1,9,60.01,.6,CL,8686,1,9,evaluator,informative,,,1,0,0,0,1,0,0,1,0,0,1,0,
10,250,,,11,14,5,8,1,1,1,10,60.01,.6,CL,8686,1,10,evaluator,uninformative,,,1,0,0,0,1,0,0,1,0,0,1,0,
11,250,,,11,14,7,8,1,0,1,11,0,0,CL,8686,0,11,evaluator,uninformative,,,1,0,0,0,1,0,0,0,0,1,,,1
12,250,,,11,14,10,8,1,1,1,12,60.78,.61,CL,8686,1,12,evaluator,informative,,,1,0,0,0,1,0,0,1,0,0,1,0,
13,250,,,11,14,5,8,1,1,1,13,60.78,.61,CL,8686,1,13,evaluator,informative,,,1,0,0,0,1,0,0,1,0,0,1,0,
14,250,,,11,14,4,8,1,1,1,14,60.78,.61,CL,8686,1,14,evaluator,informative,,,1,0,0,0,1,0,0,1,0,0,1,0,
15,250,,,11,14,3,8,1,1,1,15,60.78,.61,CL,8686,1,15,evaluator,informative,,,1,0,0,0,1,0,0,1,0,0,1,0,
16,250,,,11,14,3,8,1,1,1,16,60.78,.61,CL,8686,1,16,evaluator,informative,,,1,0,0,0,1,0,0,1,0,0,1,0,
17,250,,,11,14,2,6,1,1,2,1,57.54,.58,CL,8686,1,1,evaluator,informative,,,0,0,0,0,1,0,0,1,0,0,1,0,
18,250,,,11,14,3,6,1,0,2,2,57.54,.58,CL,8686,1,2,evaluator,uninformative,,,0,0,0,0,1,0,0,1,0,0,1,0,
19,250,,,11,14,11,6,0,0,2,3,38.16,.38,CL,8686,1,3,evaluator,informative,,,0,0,0,0,1,0,0,0,1,0,,1,0
20,250,,,11,14,8,6,1,1,2,4,54.26,.54,CL,8686,1,4,evaluator,informative,,,0,0,0,0,1,0,0,1,0,0,1,0,
21,250,,,11,14,2,6,1,1,2,5,54.26,.54,CL,8686,1,5,evaluator,informative,,,0,0,0,0,1,0,0,1,0,0,1,0,
22,250,,,11,14,8,6,0,0,2,6,66.6699999999999,.67,CL,8686,0,6,evaluator,uninformative,,,0,0,0,0,1,0,1,0,0,0,0,,
23,250,,,11,14,6,6,1,1,2,7,56.83,.57,CL,8686,1,7,evaluator,uninformative,,,0,0,0,0,1,0,0,1,0,0,1,0,
24,250,,,11,14,7,6,1,0,2,8,56.31,.5600000000000001,CL,8686,1,8,evaluator,uninformative,,,0,0,0,0,1,0,0,1,0,0,1,0,
25,250,,,11,14,11,6,0,0,2,9,66.6699999999999,.67,CL,8686,0,9,evaluator,uninformative,,,0,0,0,0,1,0,1,0,0,0,0,,
26,250,,,11,14,12,6,0,0,2,10,66.6699999999999,.67,CL,8686,0,10,evaluator,informative,,,0,0,0,0,1,0,1,0,0,0,0,,
27,250,,,11,14,10,6,1,1,2,11,58.89,.59,CL,8686,1,11,evaluator,informative,,,0,0,0,0,1,0,0,1,0,0,1,0,
28,250,,,11,14,4,6,1,0,2,12,58.89,.59,CL,8686,1,12,evaluator,uninformative,,,0,0,0,0,1,0,0,1,0,0,1,0,
29,250,,,11,14,10,6,1,1,2,13,58.46,.58,CL,8686,1,13,evaluator,informative,,,0,0,0,0,1,0,0,1,0,0,1,0,
30,250,,,11,14,5,6,1,1,2,14,58.46,.58,CL,8686,1,14,evaluator,informative,,,0,0,0,0,1,0,0,1,0,0,1,0,
